Foreign,English,seen,correct,wrong,known
眠い,sleepy,0,0,0,0
眠る,sleep,0,0,0,0
大きさ,size,0,0,0,0
封筒,envelope,0,0,0,0
壁,wall,0,0,0,0
鍵,key,0,0,0,0
出掛ける,go out,0,0,0,0
用事,things to do,0,0,0,0
掛かる,hang,0,0,0,0
掛け算,multiplication,0,0,0,0
拍手,applause,0,0,0,0
トイレ,toilet,0,0,0,0
掃除,cleaning,0,0,0,0
掃除機,vacuum cleaner,0,0,0,0
握る,grasp,0,0,0,0
握手,handshake,0,0,0,0
迎える,welcome,0,0,0,0
お巡りさん,policeman,0,0,0,0
カラー,color,0,0,0,0
幾つ,how many,0,0,0,0
移す,move,0,0,0,0
いつか,some time,0,0,0,0
力,strength,0,0,0,0
批判,criticism,0,0,0,0
冗談,joke,0,0,0,0
寂しい,lonely,0,0,0,0
丁寧,polite,0,0,0,0
後,after,0,0,0,0
可哀相,poor,0,0,0,0
事故,accident,0,0,0,0
怪我,injury,0,0,0,0
ひざ,knee,0,0,0,0
ひじ,elbow,0,0,0,0
我慢,patience,0,0,0,0
幼稚園,kindergarten,0,0,0,0
太陽,sun,0,0,0,0
隠れる,hide,0,0,0,0
日陰,the shade,0,0,0,0
随分,extremely,0,0,0,0
犬,dog,0,0,0,0
試験,test,0,0,0,0
頑張る,persist,0,0,0,0
頃,time,0,0,0,0
かつて,once,0,0,0,0
大抵,generally,0,0,0,0
この頃,now,0,0,0,0
消防署,fire station,0,0,0,0
尋ねる,inquire,0,0,0,0
パーセント,percent,0,0,0,0
絶対に,absolutely,0,0,0,0
缶詰,canned goods,0,0,0,0
缶,can,0,0,0,0
腐る,rot,0,0,0,0
豆腐,tofu,0,0,0,0
床,floor,0,0,0,0
床屋,barber,0,0,0,0
掃く,sweep,0,0,0,0
畳,tatami,0,0,0,0
畳む,fold,0,0,0,0
布団,futon,0,0,0,0
干す,dry,0,0,0,0
目立つ,stand out,0,0,0,0
帽子,cap,0,0,0,0
被る,wear,0,0,0,0
是非,by all means,0,0,0,0
敬語,honorific language,0,0,0,0
敷く,lay,0,0,0,0
馬,horse,0,0,0,0
雷,thunder,0,0,0,0
零,zero,0,0,0,0
仕舞う,put away,0,0,0,0
踊る,dance,0,0,0,0
踊り,dance,0,0,0,0
踏む,step on,0,0,0,0
踏切,railroad crossing,0,0,0,0
蹴る,kick,0,0,0,0
食堂,dining hall,0,0,0,0
生む,have children,0,0,0,0
猫,cat,0,0,0,0
毛,hair,0,0,0,0
文章,writing,0,0,0,0
程度,degree,0,0,0,0
歯,tooth,0,0,0,0
散歩,walk,0,0,0,0
尊敬,respect,0,0,0,0
お祖父さん,grandfather,0,0,0,0
折る,break off,0,0,0,0
早起き,early rising,0,0,0,0
冬休み,winter vacation,0,0,0,0
お祖母さん,grandmother,0,0,0,0
丈夫,healthy,0,0,0,0
祖父,grandfather,0,0,0,0
祖母,grandmother,0,0,0,0
欠席,absence,0,0,0,0
邪魔,disturbing,0,0,0,0
治す,cure,0,0,0,0
風邪薬,remedy for a cold,0,0,0,0
沸く,boil,0,0,0,0
転ぶ,tumble down,0,0,0,0
風呂屋,bathhouse,0,0,0,0
ぬるい,tepid,0,0,0,0
風呂,bath,0,0,0,0
湯,hot water,0,0,0,0
昭和,Showa era,0,0,0,0
紫,purple,0,0,0,0
レモン,lemon,0,0,0,0
紅茶,black tea,0,0,0,0
梅雨,rainy season,0,0,0,0
桃,peach,0,0,0,0
遭う,meet with,0,0,0,0
枕,pillow,0,0,0,0
嘘,lie,0,0,0,0
怒る,get angry,0,0,0,0
遠慮,reserve,0,0,0,0
叱る,scold,0,0,0,0
傘,umbrella,0,0,0,0
お嬢さん,young lady,0,0,0,0
年賀状,New Year's card,0,0,0,0
賑やか,lively,0,0,0,0
蚊,mosquito,0,0,0,0
拭く,wipe,0,0,0,0
会長,president,0,0,0,0
挨拶,greet,0,0,0,0
伴う,accompany,0,0,0,0
巻く,roll up,0,0,0,0
着く,arrive,0,0,0,0
引っ越す,move,0,0,0,0
おば,aunt,0,0,0,0
両親,parents,0,0,0,0
合う,fit,0,0,0,0
穴,hole,0,0,0,0
デパート,department store,0,0,0,0
靴,shoes,0,0,0,0
付く,attach itself to,0,0,0,0
気に入る,like,0,0,0,0
脱ぐ,remove clothes,0,0,0,0
靴下,socks,0,0,0,0
幾ら,how much,0,0,0,0
汚れ,dirt,0,0,0,0
ひも,laces,0,0,0,0
磨く,polish,0,0,0,0
歯磨き,toothpaste,0,0,0,0
廊下,hallway,0,0,0,0
ガラス,glass,0,0,0,0
瓶,bottle,0,0,0,0
褒める,praise,0,0,0,0
元旦,New Year's Day,0,0,0,0
池,pond,0,0,0,0
袖,sleeve,0,0,0,0
長袖,clothes with long sleeves,0,0,0,0
半袖,short-sleeved shirt,0,0,0,0
馬鹿,fool,0,0,0,0
凄い,wonderful,0,0,0,0
剃る,shave,0,0,0,0
ひどい,cruel,0,0,0,0
喧嘩,fight,0,0,0,0
からから,thirsty,0,0,0,0
叩く,tap,0,0,0,0
噛む,bite,0,0,0,0
足す,add,0,0,0,0
味噌汁,miso soup,0,0,0,0
姪,niece,0,0,0,0
苺,strawberry,0,0,0,0
茄子,eggplant,0,0,0,0
逢う,meet,0,0,0,0
椅子,chair,0,0,0,0
形,shape,0,0,0,0
痩せる,lose weight,0,0,0,0
箸,chopsticks,0,0,0,0
糊,glue,0,0,0,0
醤油,soy sauce,0,0,0,0
鋏,scissors,0,0,0,0
鞄,bag,0,0,0,0
顎,jaw,0,0,0,0
飴,candy,0,0,0,0
石鹸,soap,0,0,0,0
なるほど,I see,0,0,0,0
ヒント,hint,0,0,0,0
おやつ,snack,0,0,0,0
今に,before long,0,0,0,0
バイト,part-time job,0,0,0,0
もうけ,profits,0,0,0,0
わざわざ,go to a lot of trouble,0,0,0,0
やって来る,come,0,0,0,0
せっかく,with much trouble,0,0,0,0
ばからしい,stupid,0,0,0,0
ダム,dam,0,0,0,0
ボリューム,volume,0,0,0,0
大,bigness,0,0,0,0
ずるい,cunning,0,0,0,0
ずうずうしい,cheeky,0,0,0,0
大人,adult,0,0,0,0
メンバー,member,0,0,0,0
何て,what,0,0,0,0
よす,quit,0,0,0,0
コンクリート,concrete,0,0,0,0
大金,large sum of money,0,0,0,0
ボーナス,bonus,0,0,0,0
日の出,sunrise,0,0,0,0
外れる,come off,0,0,0,0
外れ,blank,0,0,0,0
本日,today,0,0,0,0
一休み,rest,0,0,0,0
なぜか,for some reason,0,0,0,0
つぶる,close,0,0,0,0
ぞんざい,rough,0,0,0,0
しびれる,become numb,0,0,0,0
たこ,octopus,0,0,0,0
ビタミン,vitamin,0,0,0,0
つまずく,stumble,0,0,0,0
つぼみ,bud,0,0,0,0
うろうろ,wander,0,0,0,0
女子,woman,0,0,0,0
あんまり,that much,0,0,0,0
ジョギング,jogging,0,0,0,0
えび,lobster,0,0,0,0
コンサート,concert,0,0,0,0
ビーチ,beach,0,0,0,0
出来上がる,be completed,0,0,0,0
カーブ,curve,0,0,0,0
スタート,start,0,0,0,0
どうやら,seems,0,0,0,0
にわかに,rapidly,0,0,0,0
昨日,yesterday,0,0,0,0
ひとりでに,automatically,0,0,0,0
本人,the person himself,0,0,0,0
メロディー,melody,0,0,0,0
ママ,mommy,0,0,0,0
安っぽい,cheap,0,0,0,0
気分,feeling,0,0,0,0
開き,gap,0,0,0,0
日の入り,sunset,0,0,0,0
半年,half a year,0,0,0,0
はれる,swell,0,0,0,0
明ける,to dawn,0,0,0,0
いつのまにか,before it is noticed,0,0,0,0
夜,night,0,0,0,0
七夕,Tanabata Festival,0,0,0,0
外食,eating out,0,0,0,0
おにぎり,rice ball,0,0,0,0
よそ,somewhere else,0,0,0,0
ちゃんと,regularly,0,0,0,0
デザート,dessert,0,0,0,0
とんかつ,pork cutlet,0,0,0,0
飯,cooked rice,0,0,0,0
コーナー,corner,0,0,0,0
バーゲン,bargain sale,0,0,0,0
たんす,chest of drawers,0,0,0,0
天の川,Milky Way,0,0,0,0
じろじろ,stare,0,0,0,0
ようやく,at last,0,0,0,0
前方,front,0,0,0,0
見上げる,look up,0,0,0,0
夜空,night sky,0,0,0,0
花火,fireworks,0,0,0,0
見本,sample,0,0,0,0
三日月,new moon,0,0,0,0
見晴らし,view,0,0,0,0
よる,be caused by,0,0,0,0
あっさり,plainly,0,0,0,0
うるさい,noisy,0,0,0,0
今ごろ,about this time,0,0,0,0
シリーズ,series,0,0,0,0
つながり,connection,0,0,0,0
漢語,Chinese-character compounds,0,0,0,0
後書き,postscript,0,0,0,0
見覚え,recognition,0,0,0,0
目覚まし,waking up,0,0,0,0
話し合い,talk,0,0,0,0
どうせ,anyway,0,0,0,0
間に合わせる,make do,0,0,0,0
週休,weekend,0,0,0,0
満ちる,be filled,0,0,0,0
満員,full to capacity,0,0,0,0
満月,full moon,0,0,0,0
一体,what on earth,0,0,0,0
事,thing,0,0,0,0
サボる,blow off,0,0,0,0
とんでもない,unthinkable,0,0,0,0
出場,participation,0,0,0,0
コンクール,contest,0,0,0,0
きょろきょろ,look around,0,0,0,0
最中,in the middle of,0,0,0,0
つながる,connect,0,0,0,0
ガソリン,gasoline,0,0,0,0
ハンドル,steering wheel,0,0,0,0
バック,back,0,0,0,0
ナンバー,number,0,0,0,0
ひく,run over,0,0,0,0
およそ,just about,0,0,0,0
交ぜる,include,0,0,0,0
おっしゃる,say,0,0,0,0
客間,guest room,0,0,0,0
見通し,perspective,0,0,0,0
下水,sewerage,0,0,0,0
通行,passage,0,0,0,0
たまたま,by chance,0,0,0,0
でこぼこ,unevenness,0,0,0,0
東西,east and west,0,0,0,0
地下道,underpass,0,0,0,0
地下,underground,0,0,0,0
行き止まり,dead end,0,0,0,0
やがて,soon,0,0,0,0
ふざける,mess around,0,0,0,0
通行止め,road closed,0,0,0,0
くたびれる,get tired,0,0,0,0
くたくた,exhausted,0,0,0,0
地上,above ground,0,0,0,0
のろのろ,slowly,0,0,0,0
二度と,never again,0,0,0,0
もしかすると,possibly,0,0,0,0
毎度,every time,0,0,0,0
ハード,hard,0,0,0,0
近道,shortcut,0,0,0,0
手足,hands and feet,0,0,0,0
上達,progress,0,0,0,0
四方,all directions,0,0,0,0
南北,north and south,0,0,0,0
全力,all one's might,0,0,0,0
アルファベット,alphabet,0,0,0,0
出国,departure,0,0,0,0
国土,country,0,0,0,0
国語,national language,0,0,0,0
国交,diplomatic relations,0,0,0,0
通じる,pass,0,0,0,0
交わる,cross,0,0,0,0
世の中,the world,0,0,0,0
最小,the smallest,0,0,0,0
つなぐ,connect,0,0,0,0
パンティー,panties,0,0,0,0
黒字,the black,0,0,0,0
赤字,deficit,0,0,0,0
ゆでる,boil,0,0,0,0
おまけ,free gift,0,0,0,0
空き,vacancy,0,0,0,0
ムード,mood,0,0,0,0
ほこり,dust,0,0,0,0
末,last part,0,0,0,0
手間,trouble,0,0,0,0
見解,opinion,0,0,0,0
理解,understanding,0,0,0,0
有りのまま,as it is,0,0,0,0
有料,fee-charging,0,0,0,0
無理,impossibility,0,0,0,0
何より,above all,0,0,0,0
無茶,reckless,0,0,0,0
作り話,fable,0,0,0,0
電力,electric power,0,0,0,0
はかり,scales,0,0,0,0
シューズ,shoes,0,0,0,0
私用,private business,0,0,0,0
用,things to do,0,0,0,0
会費,fee,0,0,0,0
食費,food expenses,0,0,0,0
消費,consumption,0,0,0,0
消火,fire fighting,0,0,0,0
うっかり,carelessly,0,0,0,0
開店,opening of a store,0,0,0,0
安売り,sale,0,0,0,0
閉店,shop closing,0,0,0,0
本店,head office,0,0,0,0
商店,shop,0,0,0,0
食品,food,0,0,0,0
上品,elegance,0,0,0,0
小売店,retail store,0,0,0,0
出来上がり,completion,0,0,0,0
世,world,0,0,0,0
段,step,0,0,0,0
値上がり,price rise,0,0,0,0
値下がり,fall in price,0,0,0,0
値下げ,price reduction,0,0,0,0
価値,value,0,0,0,0
ダイヤモンド,diamond,0,0,0,0
格好,shape,0,0,0,0
だらしない,slovenly,0,0,0,0
うきうき,feel excited,0,0,0,0
うがい,gargling,0,0,0,0
寒気,chill,0,0,0,0
こたつ,kotatsu,0,0,0,0
暖か,warm,0,0,0,0
ぽかぽか,pleasantly warm,0,0,0,0
マイナス,minus,0,0,0,0
体温,body temperature,0,0,0,0
ぴたりと,suddenly,0,0,0,0
報道,news,0,0,0,0
マネー,money,0,0,0,0
広告,public notice,0,0,0,0
売り出す,put on sale,0,0,0,0
新聞社,newspaper office,0,0,0,0
書店,bookstore,0,0,0,0
広げる,spread,0,0,0,0
ぴかぴか,new,0,0,0,0
中古,secondhand goods,0,0,0,0
聞かす,tell,0,0,0,0
ディスコ,disco,0,0,0,0
飲み水,drinking water,0,0,0,0
内,inside,0,0,0,0
用心,care,0,0,0,0
ふと,suddenly,0,0,0,0
つくづく,truly,0,0,0,0
いつまでも,forever,0,0,0,0
忘年会,year-end party,0,0,0,0
上,superiors,0,0,0,0
使い道,use,0,0,0,0
決して,never,0,0,0,0
決心,determination,0,0,0,0
知り合う,get acquainted with,0,0,0,0
知れる,become known,0,0,0,0
知らせ,information,0,0,0,0
ウサギ,rabbit,0,0,0,0
ことわざ,proverb,0,0,0,0
情けない,pitiful,0,0,0,0
知能,intelligence,0,0,0,0
能,noh play,0,0,0,0
不足,insufficiency,0,0,0,0
不可能,impossible,0,0,0,0
交通,traffic,0,0,0,0
小便,urine,0,0,0,0
手前,in front,0,0,0,0
駅前,in front of the station,0,0,0,0
大家,landlord,0,0,0,0
ねずみ,rat,0,0,0,0
人名,personal name,0,0,0,0
国名,country name,0,0,0,0
間近,nearby,0,0,0,0
地名,place name,0,0,0,0
来日,coming to Japan,0,0,0,0
カット,cut,0,0,0,0
北東,northeast,0,0,0,0
人情,human feelings,0,0,0,0
区,ward,0,0,0,0
住まい,dwelling,0,0,0,0
合わせる,adjust,0,0,0,0
日帰り,a day trip,0,0,0,0
都,capital,0,0,0,0
いらっしゃる,come,0,0,0,0
目方,weight,0,0,0,0
すっかり,all,0,0,0,0
セット,set,0,0,0,0
車内,inside a vehicle,0,0,0,0
物価,prices,0,0,0,0
無料,no charge,0,0,0,0
本物,real thing,0,0,0,0
ロッカー,locker,0,0,0,0
名物,specialty,0,0,0,0
日用品,groceries,0,0,0,0
チキン,chicken,0,0,0,0
重ねる,pile up,0,0,0,0
ちぎれる,be torn off,0,0,0,0
重量,weight,0,0,0,0
大量,large quantity,0,0,0,0
明日,tomorrow,0,0,0,0
無用,useless,0,0,0,0
最上,best,0,0,0,0
取り決め,decision,0,0,0,0
コード,cord,0,0,0,0
お中元,mid-year gift,0,0,0,0
プラットホーム,platform,0,0,0,0
待ち合わせ,waiting,0,0,0,0
長らく,for a long time,0,0,0,0
秋風,autumn breeze,0,0,0,0
友,friend,0,0,0,0
持ち物,one's property,0,0,0,0
長持ち,endurance,0,0,0,0
打ち合わせ,meeting,0,0,0,0
ワープロ,word processor,0,0,0,0
受け持つ,have charge of,0,0,0,0
長生き,long life,0,0,0,0
性能,performance,0,0,0,0
国産,domestically produced,0,0,0,0
産地,production center,0,0,0,0
活字,printed type,0,0,0,0
ゆとり,room,0,0,0,0
じっと,without moving,0,0,0,0
徒歩,walking,0,0,0,0
きっかけ,chance,0,0,0,0
休学,leave of absence,0,0,0,0
交わる,associate with,0,0,0,0
行事,event,0,0,0,0
帰す,send home,0,0,0,0
いやいや,reluctantly,0,0,0,0
門,gate,0,0,0,0
キリスト教,Christianity,0,0,0,0
やり方,way of doing,0,0,0,0
手軽,easy,0,0,0,0
他人,another person,0,0,0,0
下町,old part of town,0,0,0,0
低下,falling,0,0,0,0
語学,language study,0,0,0,0
初歩,first steps,0,0,0,0
強まる,become strong,0,0,0,0
強める,strengthen,0,0,0,0
費やす,expend,0,0,0,0
火力,heating power,0,0,0,0
弱まる,weaken,0,0,0,0
弱める,weaken,0,0,0,0
字引,dictionary,0,0,0,0
引き受ける,undertake,0,0,0,0
引き出す,draw out,0,0,0,0
値引き,discount,0,0,0,0
引き止める,detain,0,0,0,0
学習,study,0,0,0,0
手本,model,0,0,0,0
雨天,rainy weather,0,0,0,0
入試,entrance examination,0,0,0,0
受験,take an examination,0,0,0,0
聞き取り,listening comprehension,0,0,0,0
質,quality,0,0,0,0
何か,something,0,0,0,0
エイズ,AIDS,0,0,0,0
きちんと,properly,0,0,0,0
話題,topic of conversation,0,0,0,0
解く,solve,0,0,0,0
多少,a little,0,0,0,0
単語,word,0,0,0,0
ルール,rule,0,0,0,0
すらすら,unhesitantly,0,0,0,0
解ける,solve,0,0,0,0
明かり,light,0,0,0,0
カンニング,cheating,0,0,0,0
満点,full marks,0,0,0,0
点,point,0,0,0,0
バツ,cross,0,0,0,0
商人,merchant,0,0,0,0
複数,plural,0,0,0,0
単数,singular,0,0,0,0
後回し,deferment,0,0,0,0
点数,points,0,0,0,0
回り道,roundabout way,0,0,0,0
個々,individually,0,0,0,0
ケース,case,0,0,0,0
食パン,bread,0,0,0,0
枚数,number of flat things,0,0,0,0
トースト,toast,0,0,0,0
勝手,selfish,0,0,0,0
負け,defeat,0,0,0,0
引き分け,draw,0,0,0,0
負担,burden,0,0,0,0
まさか,something unexpected,0,0,0,0
日当たり,exposure to the sun,0,0,0,0
のろい,slow,0,0,0,0
文法,grammar,0,0,0,0
不規則,irregular,0,0,0,0
プラス,plus,0,0,0,0
年月,time,0,0,0,0
済ませる,finish off,0,0,0,0
大国,world power,0,0,0,0
送金,money transfer,0,0,0,0
もうける,make a profit,0,0,0,0
待ち遠しい,longed-for,0,0,0,0
一時,temporarily,0,0,0,0
金利,interest,0,0,0,0
法則,law,0,0,0,0
利益,profit,0,0,0,0
有益,beneficial,0,0,0,0
品質,quality,0,0,0,0
家屋,house,0,0,0,0
少なくとも,at least,0,0,0,0
あらかじめ,in advance,0,0,0,0
見当,estimate,0,0,0,0
入れ物,receptacle,0,0,0,0
要点,main point,0,0,0,0
慣れ,getting used to,0,0,0,0
値,value,0,0,0,0
品,article,0,0,0,0
会計,account,0,0,0,0
計る,compute,0,0,0,0
合計,sum total,0,0,0,0
差,difference,0,0,0,0
時差,time difference,0,0,0,0
差し上げる,respectfully give,0,0,0,0
一昨日,the day before yesterday,0,0,0,0
まぶしい,dazzling,0,0,0,0
日差し,rays of the sun,0,0,0,0
物差し,ruler,0,0,0,0
学割,student discount,0,0,0,0
役割,role,0,0,0,0
割り当て,assignment,0,0,0,0
割り当てる,assign,0,0,0,0
割り引き,discount,0,0,0,0
割合に,relatively,0,0,0,0
残り,remainder,0,0,0,0
もったいない,wasteful,0,0,0,0
支出,expenditure,0,0,0,0
収支,earnings and expenses,0,0,0,0
支度,arrangement,0,0,0,0
支払う,pay,0,0,0,0
支払い,payment,0,0,0,0
料金,charge,0,0,0,0
めいめい,each,0,0,0,0
払い,payment,0,0,0,0
不良,bad,0,0,0,0
引き返す,turn back,0,0,0,0
借り,borrowing,0,0,0,0
利子,interest,0,0,0,0
貸し出し,lending service,0,0,0,0
申請,application,0,0,0,0
月末,end of the month,0,0,0,0
ぎゅうぎゅう,packed,0,0,0,0
年末,end of year,0,0,0,0
申し込み,application,0,0,0,0
割り込む,cut in,0,0,0,0
人込み,crowd,0,0,0,0
前期,previous term,0,0,0,0
短期,short-term,0,0,0,0
期限,time limit,0,0,0,0
限度,limit,0,0,0,0
大急ぎ,in a great hurry,0,0,0,0
区切る,punctuate,0,0,0,0
生き物,living creature,0,0,0,0
作物,crop,0,0,0,0
食物,food,0,0,0,0
一人一人,each and every person,0,0,0,0
ぱいなっぷる,pineapple,0,0,0,0
券,voucher,0,0,0,0
回数券,book of tickets,0,0,0,0
当日,that day,0,0,0,0
前売り券,advance ticket,0,0,0,0
計,total,0,0,0,0
期日,date,0,0,0,0
値上げ,price hike,0,0,0,0
代金,charge,0,0,0,0
指す,point to,0,0,0,0
小指,little finger,0,0,0,0
目指す,aim for,0,0,0,0
氏,Mr.,0,0,0,0
定価,fixed price,0,0,0,0
割り引く,give a discount,0,0,0,0
定休日,regular holiday,0,0,0,0
外出,outing,0,0,0,0
打ち合わせる,arrange,0,0,0,0
予算,budget,0,0,0,0
予報,forecast,0,0,0,0
キャンセル,cancellation,0,0,0,0
取り消す,cancel,0,0,0,0
せめて,at least,0,0,0,0
束,bundle,0,0,0,0
図る,strive for,0,0,0,0
変更,alteration,0,0,0,0
夜更かし,staying up late,0,0,0,0
急増,sudden increase,0,0,0,0
増す,increase,0,0,0,0
増大,increase,0,0,0,0
年々,year by year,0,0,0,0
減少,decrease,0,0,0,0
回数,frequency,0,0,0,0
増減,increase and decrease,0,0,0,0
量,quantity,0,0,0,0
乗車券,railway ticket,0,0,0,0
乗り込む,board,0,0,0,0
ラッシュ,rush,0,0,0,0
各地,every place,0,0,0,0
大雨,heavy rain,0,0,0,0
今にも,at any moment,0,0,0,0
雨降り,rainfall,0,0,0,0
定員,fixed staff number,0,0,0,0
乗り降り,getting on and off,0,0,0,0
前後,before and after,0,0,0,0
無事,safely,0,0,0,0
ほっと,feel relieved,0,0,0,0
年収,annual income,0,0,0,0
アンテナ,antenna,0,0,0,0
かえって,on the contrary,0,0,0,0
私立,private,0,0,0,0
役立つ,be of use,0,0,0,0
中立,neutrality,0,0,0,0
立ち止まる,stop,0,0,0,0
ろうそく,candle,0,0,0,0
ストップ,stop,0,0,0,0
指定,designation,0,0,0,0
客席,seat,0,0,0,0
着席,taking a seat,0,0,0,0
向かい,opposite side,0,0,0,0
欠点,weak point,0,0,0,0
欠ける,be chipped,0,0,0,0
冬季,winter season,0,0,0,0
取り次ぐ,relay a message,0,0,0,0
運営,operation,0,0,0,0
運賃,passenger fare,0,0,0,0
乗車,boarding,0,0,0,0
ボーイ,waiter,0,0,0,0
よそ見,look around,0,0,0,0
春夏秋冬,four seasons,0,0,0,0
移動,movement,0,0,0,0
青年,youth,0,0,0,0
開会,opening,0,0,0,0
運動場,playground,0,0,0,0
運動場,playground,0,0,0,0
動向,trend,0,0,0,0
中止,suspension,0,0,0,0
動力,power,0,0,0,0
本能,instinct,0,0,0,0
理性,reason,0,0,0,0
まねる,imitate,0,0,0,0
業界,industry,0,0,0,0
上がる,be completed,0,0,0,0
覚え,recollection,0,0,0,0
早まる,to be hasty,0,0,0,0
月日,time,0,0,0,0
出来るだけ,as much as possible,0,0,0,0
高速,high speed,0,0,0,0
重なる,be piled up,0,0,0,0
速達便,special delivery,0,0,0,0
残業,overtime,0,0,0,0
ぐずぐず,drag one's feet,0,0,0,0
勝負,match,0,0,0,0
学期,school term,0,0,0,0
空き地,unoccupied ground,0,0,0,0
ぎりぎり,just in time,0,0,0,0
大通り,main street,0,0,0,0
明け方,dawn,0,0,0,0
生理,period,0,0,0,0
新学期,new term,0,0,0,0
文明,civilization,0,0,0,0
最終,last,0,0,0,0
終点,last stop,0,0,0,0
始終,from beginning to end,0,0,0,0
終電,last train,0,0,0,0
会,meeting,0,0,0,0
なるべく,if possible,0,0,0,0
役目,duty,0,0,0,0
現地,actual site,0,0,0,0
現場,actual spot,0,0,0,0
現住所,present address,0,0,0,0
とにかく,in any case,0,0,0,0
実習,practice,0,0,0,0
受け止める,catch,0,0,0,0
生,life,0,0,0,0
のんびり,take it easy,0,0,0,0
データ,data,0,0,0,0
いよいよ,finally,0,0,0,0
先に,before,0,0,0,0
始発,first departure,0,0,0,0
遅らす,delay,0,0,0,0
発売,sale,0,0,0,0
鉄道,railway,0,0,0,0
発電所,power plant,0,0,0,0
重大,important,0,0,0,0
言い表わす,express,0,0,0,0
県,prefecture,0,0,0,0
下さる,give,0,0,0,0
用紙,blank form,0,0,0,0
表紙,cover,0,0,0,0
白紙,blank sheet,0,0,0,0
値する,be worth,0,0,0,0
絵本,picture book,0,0,0,0
値打ち,value,0,0,0,0
発行,publication,0,0,0,0
スピーカー,speaker,0,0,0,0
音読み,Chinese-derived kanji reading,0,0,0,0
発音,pronunciation,0,0,0,0
物音,noise,0,0,0,0
やかましい,noisy,0,0,0,0
ヨット,sailboat,0,0,0,0
よほど,very,0,0,0,0
無制限,unlimited,0,0,0,0
月見,moon viewing,0,0,0,0
わくわく,feel excited,0,0,0,0
ごくんと,in one gulp,0,0,0,0
薬局,drugstore,0,0,0,0
カラオケ,karaoke,0,0,0,0
思い切り,to one's heart's content,0,0,0,0
食欲,appetite,0,0,0,0
欲,desire,0,0,0,0
区画,division,0,0,0,0
ウィークエンド,weekend,0,0,0,0
当初,original,0,0,0,0
大体,outline,0,0,0,0
画面,screen,0,0,0,0
映る,be reflected,0,0,0,0
表面,surface,0,0,0,0
場面,scene,0,0,0,0
出来事,occurrence,0,0,0,0
面する,face,0,0,0,0
半面,profile,0,0,0,0
割に,comparatively,0,0,0,0
ばかばかしい,stupid,0,0,0,0
日時,date,0,0,0,0
出力,output,0,0,0,0
真実,truth,0,0,0,0
真夏,midsummer,0,0,0,0
真っ最中,midst,0,0,0,0
無色,colorless,0,0,0,0
長方形,rectangle,0,0,0,0
地形,geographical features,0,0,0,0
小型,small-sized,0,0,0,0
型,type,0,0,0,0
人種,race,0,0,0,0
種,seed,0,0,0,0
人類,mankind,0,0,0,0
早速,immediately,0,0,0,0
市役所,municipal office,0,0,0,0
書類,documents,0,0,0,0
区役所,ward office,0,0,0,0
分類,classification,0,0,0,0
郵送,mailing,0,0,0,0
定食,day's special,0,0,0,0
とじる,bind,0,0,0,0
ともかく,at least,0,0,0,0
やり直し,doing over,0,0,0,0
やり直す,do over again,0,0,0,0
直通,direct link,0,0,0,0
接近,approach,0,0,0,0
接する,come in contact,0,0,0,0
面接,interview,0,0,0,0
無線,radio,0,0,0,0
角度,angle,0,0,0,0
南東,southeast,0,0,0,0
町角,street corner,0,0,0,0
テンポ,tempo,0,0,0,0
直角,right angle,0,0,0,0
題,title,0,0,0,0
熱する,heat,0,0,0,0
共通語,common language,0,0,0,0
共に,together,0,0,0,0
夜明け,dawn,0,0,0,0
共同,joint,0,0,0,0
合同,combination,0,0,0,0
同一,sameness,0,0,0,0
同情,sympathy,0,0,0,0
アクセント,accent,0,0,0,0
これまで,until now,0,0,0,0
それぞれ,each,0,0,0,0
タイプ,type,0,0,0,0
人違い,mistaken identity,0,0,0,0
違い,difference,0,0,0,0
日日,date,0,0,0,0
以降,hereafter,0,0,0,0
税,tax,0,0,0,0
セールスマン,salesman,0,0,0,0
リットル,liter,0,0,0,0
ガイド,guide,0,0,0,0
ゴールデンウィーク,golden week,0,0,0,0
費用,expenses,0,0,0,0
始め,beginning,0,0,0,0
旅客,traveler,0,0,0,0
海苔,laver,0,0,0,0
終える,end,0,0,0,0
大いに,very,0,0,0,0
気軽,lighthearted,0,0,0,0
済ます,settle,0,0,0,0
生き生きと,lively,0,0,0,0
交ざる,mix,0,0,0,0
和風,Japanese style,0,0,0,0
和食,Japanese-style food,0,0,0,0
和らぐ,soften,0,0,0,0
和式,Japanese style,0,0,0,0
洋風,Western style,0,0,0,0
洋画,foreign film,0,0,0,0
洋食,Western cooking,0,0,0,0
制服,uniform,0,0,0,0
上下,top and bottom,0,0,0,0
やや,little,0,0,0,0
ぴったり,exactly right,0,0,0,0
びしょびしょ,soaked,0,0,0,0
だぶだぶ,baggy,0,0,0,0
室内,indoors,0,0,0,0
待合室,waiting room,0,0,0,0
洋室,Western-style room,0,0,0,0
水田,paddy field,0,0,0,0
ひび,crack,0,0,0,0
済む,be settled,0,0,0,0
情熱,passion,0,0,0,0
いびき,snoring,0,0,0,0
大工,carpenter,0,0,0,0
旅費,traveling expenses,0,0,0,0
よこす,send,0,0,0,0
味わう,taste,0,0,0,0
家事,housework,0,0,0,0
便り,news,0,0,0,0
電報,telegram,0,0,0,0
長話,long conversation,0,0,0,0
味方,friend,0,0,0,0
親切,kindness,0,0,0,0
下宿,lodging,0,0,0,0
