Foreign,English,seen,correct,wrong,known
لَجَأَ، يَلجَأُ، اللَّجء , to resort إلى to,0,0,0,0
جالِس , seated,0,0,0,0
سَكَنيّ , housing,0,0,0,0
مُراقِب , observer,0,0,0,0
مَوْلود، مَواليد , newborn infant,0,0,0,0
هي من مَوالِد , she was born in/on,0,0,0,0
طائِر , bird,0,0,0,0
مُحتَمَل , likely,0,0,0,0
"مَوْج, أمواج ", waves,0,0,0,0
حِدّة , intensity,0,0,0,0
قِطار , train,0,0,0,0
بِموجِب , according to,0,0,0,0
مِرفَق، مَرافِق , convenience,0,0,0,0
مَرافِق , facilities,0,0,0,0
ضَحْك , laughter,0,0,0,0
صَعِدَ، يَصعَدُ، الصُّعود , to rise,0,0,0,0
أشادَ , to praise,0,0,0,0
عامّة , populace,0,0,0,0
عامّة النّاس , the general public,0,0,0,0
عامّةً , in general,0,0,0,0
تَصويب , voting,0,0,0,0
تِلميذ، تَلاميذ , student,0,0,0,0
مَجموع , gathered,0,0,0,0
لافِت , interesting,0,0,0,0
إضافيّ , additional,0,0,0,0
مُصيبة، مَصائِب , misfortune,0,0,0,0
تَخَصُّص ات , specialty,0,0,0,0
تَطَلَّعَ , to look,0,0,0,0
يَسار , left (also political),0,0,0,0
سَقْف , roof,0,0,0,0
أصَّرَ , to insist on,0,0,0,0
اِفتَرَحَ , to propose,0,0,0,0
تَدريس , teaching,0,0,0,0
هَيئة التَّدريس , faculty,0,0,0,0
تَراوَحَ , to vary,0,0,0,0
تَعْب , trouble,0,0,0,0
حَرَمَ، يَحرِمُ، الحِرْم , to deprive sb من of,0,0,0,0
ثَبَّتَ , to confirm,0,0,0,0
جُنون , madness,0,0,0,0
سور، أسوار , wall,0,0,0,0
نِسبيّ , relative (adj),0,0,0,0
نِسبيّاً , relatively,0,0,0,0
بَوّابة , door,0,0,0,0
تَصفية ات , settling,0,0,0,0
صامِت , silent,0,0,0,0
مُرتَبة , level,0,0,0,0
كائِن ات , existing,0,0,0,0
دَيْن، دُيون , debt,0,0,0,0
سِنّ، أسنان , tooth,0,0,0,0
اِنتِباه , attention,0,0,0,0
عَصْر , afternoon ,0,0,0,0
صَلاة العَصِر , afternoon prayer ,0,0,0,0
اِلتَزَمَ , to follow,0,0,0,0
اِلتَزَمَ الصَّمْت , to keep quiet ,0,0,0,0
ديوان , office,0,0,0,0
اِستَغرَقَ , to last (an amount of time),0,0,0,0
راكِب، رُكّاب , rider,0,0,0,0
هَندَسة , engineering ,0,0,0,0
أولَويّة ات , priority,0,0,0,0
ذَوْق , taste,0,0,0,0
وَقَّعَ , to sign على (treaty),0,0,0,0
أجمَع/جَمعاء , entire,0,0,0,0
أجمَعهُم , all of them,0,0,0,0
صَبيّ، صَبية/صِبيان , young boy,0,0,0,0
زائِد , additional,0,0,0,0
مُبدِع , innovative,0,0,0,0
خَيْل. خُيول , horse,0,0,0,0
صَوْب , direction,0,0,0,0
صُدور , appearance,0,0,0,0
حارّ , hot,0,0,0,0
إزاء , towards,0,0,0,0
بَرلَمانيّ , parliamentary,0,0,0,0
أغلَقَ , to lock or bolt shut,0,0,0,0
حَجّ , pilgrimage,0,0,0,0
عَرْش , throne,0,0,0,0
اِستِثماريّ , (adj) investment ,0,0,0,0
تلفزيونيّ , television,0,0,0,0
مُبَيِّن , clarifying,0,0,0,0
وُدّ , affection,0,0,0,0
سَجين، سُجَناء , prisoner,0,0,0,0
زَيْتون , (coll) olives,0,0,0,0
ضَمير , conscience,0,0,0,0
ميزانيّة , budget ,0,0,0,0
فَصيلة، فَصائِل , faction,0,0,0,0
تَأثَّرَ , to be affected,0,0,0,0
كَفّ , palm of the hand,0,0,0,0
جَهْل , ignorance,0,0,0,0
عَوْن , help,0,0,0,0
آسيَويّ , Asian,0,0,0,0
آنذاك , then,0,0,0,0
أحدَث , newer/est,0,0,0,0
حَرَس , guard,0,0,0,0
مُعارِض , opposing,0,0,0,0
نُخبة، نُخَب , selection,0,0,0,0
نَقديّ , monetary,0,0,0,0
مُتَّصِل , connected,0,0,0,0
فَقرة ات , paragraph,0,0,0,0
مَذهَب، مَذاهِب , manner,0,0,0,0
تَكَرَّرَ , to be repeated,0,0,0,0
دُفعة , batch,0,0,0,0
طُموح ات , ambition,0,0,0,0
تَحفيف , lowering,0,0,0,0
أطَلَّ , to overlook,0,0,0,0
مَشغول , busy,0,0,0,0
وَهْم، أوْهام , illusion,0,0,0,0
ذَكيّ , intelligent,0,0,0,0
خَضَعَ، يَخضَعُ، الخَضْع , to submit,0,0,0,0
خَصَّصَ , to specify,0,0,0,0
اِمتِداد , extent,0,0,0,0
مُواضَفة ات , description,0,0,0,0
مُواضَفات , specifications,0,0,0,0
بَثّ , transmission,0,0,0,0
اِستِعادة , recovering,0,0,0,0
مُخابَرة , correspondence,0,0,0,0
مُخابَرات , intelligence service,0,0,0,0
مُنافِس , competing,0,0,0,0
جِدّيّ , serious,0,0,0,0
جِدّيّاً , seriously,0,0,0,0
ضاقَ، يَضيقُ، الضَيْق , to be narrow or confined,0,0,0,0
فارِغ , unoccupied,0,0,0,0
رَحيم , compassionate (God),0,0,0,0
عَرَبيّة , Arabic (language),0,0,0,0
أشبَه , more/most similar ب to,0,0,0,0
رضا/رِضىً , approval,0,0,0,0
جَيْب، جُيوب , pocket,0,0,0,0
تَقسيم , partition,0,0,0,0
ناصِر، أنصار , partisan,0,0,0,0
إغلاق , locking,0,0,0,0
صُعود , ascent,0,0,0,0
تَشريع ات , legislation,0,0,0,0
مُفاجِئ , surprising,0,0,0,0
اِطَّلَعَ , to review,0,0,0,0
اِضطِراب ات , disturbance,0,0,0,0
نَفطيّ , (adj) petroleum,0,0,0,0
صَلُحَ، يَصلُح، الصَّلاح , to be suitable,0,0,0,0
تُوُفِّيَ , to pass away,0,0,0,0
بيئيّ , environmental,0,0,0,0
عاصِفة، عَواصِف , storm,0,0,0,0
تَوافُق , congruence,0,0,0,0
اِستَقَرَّ , to settle down,0,0,0,0
حافَظَ , to preserve,0,0,0,0
مَسرَحيّ , theatrical,0,0,0,0
أحسَنَ , to master,0,0,0,0
حَربيّ , war,0,0,0,0
عُملة ات , currency,0,0,0,0
مَلِكة , queen,0,0,0,0
لاقى , to meet,0,0,0,0
عَقار ات , real estate,0,0,0,0
كَرِهَ، يَكرَهُ، الكُره/الكارِهة , to hate,0,0,0,0
أغلَبيّة , majority ,0,0,0,0
مُوَكَّد , certain,0,0,0,0
شَوْط , round,0,0,0,0
قَطَعَ شَوْطاً , to make headway,0,0,0,0
مُتَوَفِّر , available,0,0,0,0
تَوَقُّف , stopping,0,0,0,0
مُحارَبة , fight,0,0,0,0
فاتَ، يَفوتُ، الفَوْت , to pass by,0,0,0,0
صَعُبَ، يَصعُبُ، الصُّعوبة , to be difficult على for sb (to do sth),0,0,0,0
ناعِم , smooth,0,0,0,0
ظَنّ , opinion,0,0,0,0
جُغرافيّ , geographical,0,0,0,0
عَظْم، عِظام , bone,0,0,0,0
اِنتَبَهَ , to be careful (إلى with),0,0,0,0
َ!اِنتَبِهَ , Watch out!,0,0,0,0
مُقتَرَح ات , proposed,0,0,0,0
أحاطَ , to surround,0,0,0,0
تَحديث ات , updating,0,0,0,0
مَناخ , climate,0,0,0,0
ثَبُتَ، يَثبُتُ، الثَّباتة , to be confirmerd,0,0,0,0
اِنهِيار , collapse,0,0,0,0
هاتِفيّ , (adj) telephone,0,0,0,0
هاتِفيّاً , by phone ,0,0,0,0
صِيانة , maintenance,0,0,0,0
عَقيدة , doctrine,0,0,0,0
مُتَطَلَّب , required ,0,0,0,0
مُتَطَلَّبات , requirements,0,0,0,0
صُدفة , surprise,0,0,0,0
أبعَد , farther/est,0,0,0,0
رُعب , fright,0,0,0,0
مَشهور , famous,0,0,0,0
دافَعَ , to defend عن sth/sb,0,0,0,0
أقَرَّ , to ratify,0,0,0,0
قَهْر , coercion,0,0,0,0
اِستِطلاع ات , (opinion) poll,0,0,0,0
سائِر , most of,0,0,0,0
موسيقيّ , musical,0,0,0,0
ميناء , port,0,0,0,0
حَمى، يَحمي، الحَمي , to protect sth (من against),0,0,0,0
كيلومِتْر ات , kilometer,0,0,0,0
هَبَّ، يَهُبُّ، الهَبّ , to blow,0,0,0,0
كُلّ مَن هَبَّ وَدَبَّ , everyone,0,0,0,0
كُلّ ما هَبَّ وَدَدَّ , anything and everything,0,0,0,0
طارِئة، طَوارِئ , urgent matter,0,0,0,0
حالة طَوارِئ , state of emergency,0,0,0,0
فاتِح , clear (color),0,0,0,0
آمين , amen!,0,0,0,0
اِستِجابة , acceptance (invitation),0,0,0,0
اِستِجابةً لِ , in compliance with,0,0,0,0
مُعَدّ , prepared,0,0,0,0
مُعَدّات , equipment,0,0,0,0
غُربة , exile,0,0,0,0
قِياسيّ , (adj) record,0,0,0,0
تِكنولوجيّ , technological ,0,0,0,0
نَصيب , share,0,0,0,0
ساوى , to equalize,0,0,0,0
حاصِل , result,0,0,0,0
طِراز , model,0,0,0,0
مُقاطَعة , boycott,0,0,0,0
صالة , hall,0,0,0,0
مَنظَر، مَناظِر , view,0,0,0,0
سِحْر , sorcery,0,0,0,0
ذَكَر، ذُكور , male,0,0,0,0
سَحاب , (coll) clouds ,0,0,0,0
مَقصود , purpose,0,0,0,0
مُساواة , equality,0,0,0,0
اِضِمام , joining,0,0,0,0
مُنتَظَر , anticipated,0,0,0,0
طُنّ , ton,0,0,0,0
نَظير , counterpart,0,0,0,0
نَظيرَ , in return for,0,0,0,0
مَليّء , full,0,0,0,0
عَجِزَ، يَعجِزُ، العَجْز , to be incapable,0,0,0,0
نُهوض , promotion,0,0,0,0
مُخلِص , sincere,0,0,0,0
جِذْر، جُذور , root,0,0,0,0
جُذور , roots,0,0,0,0
عِبء، أعباء , burden,0,0,0,0
ظالِم , oppressor,0,0,0,0
مُفَضَّل , preferred,0,0,0,0
اِقتَصَرَ , to be limited على to,0,0,0,0
بُرج , tower,0,0,0,0
طَلاق , divorce ,0,0,0,0
لَبِسَ، يَلبِسُ، اللِّبْس , to put on (clothes),0,0,0,0
مُكَوِّن ات , component,0,0,0,0
إصبَع، أصابِع , finger,0,0,0,0
أتاحَ , to grant,0,0,0,0
تَعِبَ، يَتعَبُ، التَّعَب , to be or become tired,0,0,0,0
ضِياع , loss,0,0,0,0
تَدريبيّ , (adj) exercise,0,0,0,0
نَقْد، نُقود , money,0,0,0,0
سامٍ/السّامي , lofty,0,0,0,0
أطوَل , longer/est,0,0,0,0
جِدّيّة , seriousness,0,0,0,0
تَكرار , repetition,0,0,0,0
تَكراراً , repeatedly,0,0,0,0
تَكَوَّنَ , to be composed,0,0,0,0
مَعلموم , known,0,0,0,0
حِقْد , hatred,0,0,0,0
مالَ، يَمولُ، المَوْل , to bend,0,0,0,0
كَرَّرَ , to repeat sth,0,0,0,0
حُلول , advent,0,0,0,0
وَقَّفَ , to stop,0,0,0,0
مُكَثَّف , intensive,0,0,0,0
تَوْصية ات , recommendation,0,0,0,0
رَخيص , cheap,0,0,0,0
عَثَرَ، يَعثُرُ، العَثير , to find,0,0,0,0
دَمَّرَ , to destroy,0,0,0,0
حَيَّ، يَحيا , to live,0,0,0,0
رَمى، يَرمي، الرَّمي , to attempt,0,0,0,0
شِراكة , partnership,0,0,0,0
عابِر , passing by or through,0,0,0,0
خَوْض , waging,0,0,0,0
اِستِكمال , conclusions,0,0,0,0
فَريد , unique,0,0,0,0
عَسى , perhaps,0,0,0,0
ماذا عَساني أنْ , what could I possibly,0,0,0,0
عِقاب , punishment,0,0,0,0
تَلبية , meeting (needs),0,0,0,0
وَضَّحَ , to clarify,0,0,0,0
حيرة , confusion,0,0,0,0
غُبار , dust,0,0,0,0
طَقس , weather,0,0,0,0
فِقدان , loss,0,0,0,0
مَدار , orbit,0,0,0,0
بابا , Pope,0,0,0,0
كيس، أكياس , bag,0,0,0,0
اِحتِجاج , protest,0,0,0,0
اِحتِجاجاً , protesting,0,0,0,0
مانِع , obstacle,0,0,0,0
وُقود , fuel,0,0,0,0
دَجاج , (coll) chicken,0,0,0,0
نَهْج , method,0,0,0,0
تَسمية , naming,0,0,0,0
هامِش , side,0,0,0,0
حانَ، يَحينُ، الحَيْن , to arrive,0,0,0,0
تَكريم , honoring,0,0,0,0
تَكريماً لِ , in honor of,0,0,0,0
راجِع , returning,0,0,0,0
نَهضة , renaissance,0,0,0,0
اِعتِقاد , belief في in sth,0,0,0,0
باطِل , false,0,0,0,0
اِتَّضَحَ , to become clear,0,0,0,0
تَصديّ , resistance,0,0,0,0
أسهَمَ , to participate,0,0,0,0
قِيامة , resurrection,0,0,0,0
مَيْدانيّ , field (work,0,0,0,0
مُتاح , provided,0,0,0,0
بَرّيّ , (ad) land,0,0,0,0
وَعَدَ، يَعِدُ، الوَعْد , to promise sb ب sth or بأنْ to or بِأنّ that,0,0,0,0
أخبَرَ , to notify,0,0,0,0
حائِط , wall,0,0,0,0
غامِض , obscure,0,0,0,0
أيْسَر/يُرسى , left,0,0,0,0
خَريطة , map,0,0,0,0
شَكوى، شَكاوى , complaint,0,0,0,0
رُؤْيا، رُؤىً , vision,0,0,0,0
تَعَرُّض , exposure إلى to sth,0,0,0,0
مُحاسَبة , examination,0,0,0,0
بَيْض , (coll) eggs,0,0,0,0
عِملاق , gigantic,0,0,0,0
لُجوء , resorting إلى to,0,0,0,0
رَقيق , gentle,0,0,0,0
مَوْضِع , place,0,0,0,0
تارةً , once,0,0,0,0
تَفاعُل , interaction,0,0,0,0
مُفَكِّر , intellectual,0,0,0,0
اِضطَرَّ , to compel,0,0,0,0
اُضطُرَّ , to be compelled,0,0,0,0
وَزَّعَ , to distribute sth على among,0,0,0,0
زِلزال، زَلازِل , earthquake,0,0,0,0
شَرَحَ، يَسرَحُ، الشُّرْح , to explain sth ل to sb,0,0,0,0
اِنتفاضة , uprising,0,0,0,0
اِرتَدى , to wear,0,0,0,0
فِلْس، فُلوس , money ,0,0,0,0
فارِس، فُرسان , horseman,0,0,0,0
فُرسان , cavalry,0,0,0,0
نَمَط، أنماط , type,0,0,0,0
غِطاء , cover,0,0,0,0
شُعاع، أشِعّة , ray,0,0,0,0
كَتيبة، كَتائِب , squadron,0,0,0,0
طَبَّقَ , to implement (plan,0,0,0,0
مُتَطَرِّف , extemist,0,0,0,0
أخفى , to hide,0,0,0,0
فائِز , victorious,0,0,0,0
جَرَّبَ , to try out,0,0,0,0
مُديريّة , administration,0,0,0,0
عِبادة , worship,0,0,0,0
اِفتَتَحَ , to open,0,0,0,0
مُعَتَمَد , depended عليه/ها upon,0,0,0,0
مُظاهَرة ات , demonstration,0,0,0,0
أوْسَع , wider/est,0,0,0,0
اِستَدعى , to summon,0,0,0,0
عَقاريّ , real estate,0,0,0,0
سَهَّلَ , to facilitate,0,0,0,0
حَقَّ، يَحِقُّ، الحَقّ , to be right ,0,0,0,0
يَحِقُّ له أنْ , to have the right to,0,0,0,0
كَثُرَ، يَكثُرُ، الكُثْر , to be numerous,0,0,0,0
حِمار , donkey,0,0,0,0
يا حِمار , you idiot!,0,0,0,0
حَنين , yearning,0,0,0,0
كَوْكَب، كَواكِب , planet,0,0,0,0
مُتَبادَل , mutual,0,0,0,0
اِفتَرَضَ , to assume,0,0,0,0
مُغادَرة , departure ,0,0,0,0
انطَبَقَ , to be applicable (على to),0,0,0,0
عَذْب , sweet,0,0,0,0
مِياه عَذبة , freshwater ,0,0,0,0
اِنسَحَبَ , to withdraw,0,0,0,0
عاطِفة، عَواطِف , emotion,0,0,0,0
مُعَبِّر , expressing عن (opinion,0,0,0,0
عَقَبة ات , obstacle,0,0,0,0
فِراش , bed,0,0,0,0
سِرّيّة , secrecy ,0,0,0,0
عَبَث , joke,0,0,0,0
عَبَثاً , in vain,0,0,0,0
إسبانيّ، إسبان , Spanish,0,0,0,0
ضاحية، ضَواحٍ،الضَّواحي , suburb,0,0,0,0
تَضامُن , solidarity,0,0,0,0
نُفوذ , influence,0,0,0,0
مُماثِل , similar,0,0,0,0
خَليفة , successor,0,0,0,0
إصرار , insistence,0,0,0,0
جَزيل , abundant,0,0,0,0
وَلَكُم مِنّي جَزيل الشُّكْر , (in closing a letter) my sincere thanks ,0,0,0,0
تَحتيّ , under,0,0,0,0
خَيْط، خُيوط , string,0,0,0,0
قُبَيْلَ , shortly before ,0,0,0,0
سائِد , prevailing,0,0,0,0
أعمى/عَمياء , blind ,0,0,0,0
اِبتِداء , beginning,0,0,0,0
اِبتِداءً من , beginning from,0,0,0,0
سَراح , dismissal,0,0,0,0
إطلاق سَراح , setting free,0,0,0,0
مائِدة , table,0,0,0,0
فَرَّقَ , to differentiate,0,0,0,0
أُنثى، إناث , female ,0,0,0,0
اِطِّلاع , examination,0,0,0,0
أعَدَّ , to prepare sth,0,0,0,0
لاقَ، يَليقُ، اللِّياقة , to be proper or appropriate ب for sb,0,0,0,0
عَمالة , workforce,0,0,0,0
مَنطومة , system,0,0,0,0
مُعَقَّد , complicated,0,0,0,0
أوان، آوِنة , time,0,0,0,0
قَسوة , harshness,0,0,0,0
جَدير , worth ب (mentioning,0,0,0,0
جَدير بِالذِّكْر , worth mentioning ,0,0,0,0
اِستيعاب , comprehension,0,0,0,0
غَداء , lunch,0,0,0,0
شابة , young woman,0,0,0,0
ضيق , narrowness,0,0,0,0
ضيق التَّنَفُّس , short of breath,0,0,0,0
تَخَلّى , to give up,0,0,0,0
مِلكيّة , property,0,0,0,0
صَوَّرَ , to film,0,0,0,0
تَحَمُّل , bearing,0,0,0,0
تفاوُض , negotiation,0,0,0,0
مُظلِم , dark,0,0,0,0
أكاديميّ , academic,0,0,0,0
عَزَّزَ , to strengthen,0,0,0,0
بَعُدَ، يَبعُدُ، البُعد , to be located,0,0,0,0
تِقنيّ , technical,0,0,0,0
مُنَظَّم , organized,0,0,0,0
مُرَكَّب ات , installed,0,0,0,0
تَناسَبَ , to be compatible مع/و with,0,0,0,0
داء , sickness,0,0,0,0
مُطالِب , demanding,0,0,0,0
بَرّ , land,0,0,0,0
بَرّاً , by land ,0,0,0,0
تَواجُد , presence,0,0,0,0
نَبات ات , plants,0,0,0,0
عَلَّ , perhaps,0,0,0,0
عَلَّني , perhaps I,0,0,0,0
تَحضير ات , preparation,0,0,0,0
سِرقة , stealing,0,0,0,0
دَهْر , fate,0,0,0,0
تَأْخير , delay,0,0,0,0
مِلْح , salt,0,0,0,0
فَتوى، فَتاوى , fatwa,0,0,0,0
مُكَلَّف , chargest,0,0,0,0
حَوْل , power,0,0,0,0
لا حول ولا قوّة إلا بألله , there is no power but through God ,0,0,0,0
مُسَجِّل , (audio) recorder,0,0,0,0
طيلةَ , throughout,0,0,0,0
شَفافيّة , transparency,0,0,0,0
غاصِب , angry,0,0,0,0
غَلَط , error,0,0,0,0
تَأْجيل , postponement,0,0,0,0
اِنعَكَسَ , to be reflected (light,0,0,0,0
جامِع , mosque ,0,0,0,0
مُتَزايد , growing,0,0,0,0
شِقاء , cure,0,0,0,0
وَداع , farewell,0,0,0,0
وَداعاً , farewell!,0,0,0,0
نَطَقَ، يَنطُقُ، النُّطْق , to speak,0,0,0,0
مُعادَلة , equation,0,0,0,0
تَسامُح , tolerance,0,0,0,0
مَسَّ، يَمُسُّ، المَسّ , to touch,0,0,0,0
أرجاء , region,0,0,0,0
في أرجاءِ , throughout,0,0,0,0
حالَ، يَحولُ، الحَيْلولة , prevent دونَ sth (from happening) ,0,0,0,0
كاميرا , camera,0,0,0,0
صاحَ، يَصيح، الصَّيْح , to scream,0,0,0,0
اِشتِباك ات , skirmish,0,0,0,0
مَصرَفيّ , (adj) bank,0,0,0,0
ناريّ , (adj) fire,0,0,0,0
مُتواضِع , modest,0,0,0,0
عُذْر , excuse,0,0,0,0
عُذراً , sorry,0,0,0,0
مُتَكَرِّر , repeated,0,0,0,0
مُنطَلَق , premise,0,0,0,0
مَكَوَّن , composed من of,0,0,0,0
اِنقِلاب , coup,0,0,0,0
مُسَمّىً , title,0,0,0,0
قِياس , measurement,0,0,0,0
قِياساً , in comparison ب/إلى with,0,0,0,0
فَائِق , boundless,0,0,0,0
طِبقاً ل , in accordance with,0,0,0,0
طِبقَ الأصلِ , faithful copy,0,0,0,0
خِرّيج , graduate,0,0,0,0
خِرّيجُ سِجنٍ , former (political) prisoner,0,0,0,0
دَعاية ات , advertisement,0,0,0,0
"كادِر, كَوادِر ", cadre,0,0,0,0
مِرآة , mirror ,0,0,0,0
عَوْلَمة , globalization ,0,0,0,0
مُصالَحة , conciliation,0,0,0,0
مَرارة , bitterness,0,0,0,0
مُخافة، مَخاوِف , fear,0,0,0,0
مُؤْلِم , painful,0,0,0,0
مَهما , whatever,0,0,0,0
عَشيّة , evening,0,0,0,0
وُضَحاها بَيْنَ عَشيّةٍ , overnight,0,0,0,0
قارَبَ , to approach,0,0,0,0
اِستِئْناف , resumption,0,0,0,0
كُثْر , abundance,0,0,0,0
غَسَلَ، يَغسِلُ، الغَسْل , to wash,0,0,0,0
فُلان , so-and-so,0,0,0,0
ثَمَر، أثمار , fruit,0,0,0,0
أصيل , authentic,0,0,0,0
تَغذية , feeding,0,0,0,0
ضَمَّنَ , to guarantee,0,0,0,0
طَعْم , flavor,0,0,0,0
مُتعة , pleasure,0,0,0,0
مَجرىً، مَجرَيات , course,0,0,0,0
مَجرَيات , events,0,0,0,0
مَجرَيات الأحداث/الأُمور , the course of events,0,0,0,0
عالَجَ , to treat (disease,0,0,0,0
مُعَلَّق , suspended,0,0,0,0
خُصوصيّ , private,0,0,0,0
صَوْتيّ , audio,0,0,0,0
اِستَعمَلَ , to use,0,0,0,0
مَشي , walking,0,0,0,0
فَخْر , pride,0,0,0,0
صَلاحيّة , suitability,0,0,0,0
صَلاحِيّات , powers,0,0,0,0
مُعتَبِر , considering,0,0,0,0
مَحتَرِف , professional,0,0,0,0
أدارَ , to direct,0,0,0,0
اِشتَرَكَ , to participate (مع with sb) في in sth,0,0,0,0
تَطَرَّقَ , to broach,0,0,0,0
إخراج , production,0,0,0,0
سَماع , hearing,0,0,0,0
مَدّ , length,0,0,0,0
رِفقة، رِفاق , company,0,0,0,0
بِرِفقة , accompanied by,0,0,0,0
اِتَّسَعَ , to expand,0,0,0,0
سِتّ ات , lady,0,0,0,0
مَهارة ات , capability,0,0,0,0
اِنتِهاك ات , violation,0,0,0,0
ذِئْب، ذِئاب , wolf,0,0,0,0
جَلَبَ، يَجلِبُ، الجَلَب , to bring,0,0,0,0
تَسَلَّمَ , to receive,0,0,0,0
سَلَف , (coll) ancestors,0,0,0,0
سَلَفاً , in advance,0,0,0,0
تَرحيب , welcome,0,0,0,0
تَنازُل ات, backing down عن from,0,0,0,0
مِنبَر، مَنابِر , pulpit,0,0,0,0
عِمارة , building,0,0,0,0
اِكتَفى , to be content,0,0,0,0
مَتحَف , museum,0,0,0,0
خَفيّ , hidden,0,0,0,0
اِحتَفَظَ , to maintain,0,0,0,0
عاطِفيّ , emotional,0,0,0,0
عَيْن , same,0,0,0,0
هو بِيَعْنِهِ , it/him specifically,0,0,0,0
كَسَبَ، يَكسِبُ، الكَسْب , to win,0,0,0,0
وِزاريّ , ministerial,0,0,0,0
سَطْر، سُطور , line,0,0,0,0
كَسْب , winning,0,0,0,0
أشرَفَ , to supervise,0,0,0,0
صَدمة , shock,0,0,0,0
مُحتَرَم , honorable,0,0,0,0
واثِق , confident,0,0,0,0
مِحنة، مَحِن , test,0,0,0,0
مُتَطَوِّر , advanced,0,0,0,0
تَبَع، أتباع , follower,0,0,0,0
تَبعاً ل , according to,0,0,0,0
فاصِل , pause,0,0,0,0
مُهاجِم , assailant,0,0,0,0
عُصويّة , membership,0,0,0,0
حَتْم , necessity ,0,0,0,0
حَتماً , definitely,0,0,0,0
عَربة ات , cart,0,0,0,0
أمثَل، مُثلى , better/best,0,0,0,0
عُلبة، عُلَب , can,0,0,0,0
بادَرَ , to begin,0,0,0,0
حاسِم , decisive,0,0,0,0
بَرميل , barrel,0,0,0,0
سَباحة , swimming ,0,0,0,0
حَوْض , basin,0,0,0,0
شَرع , law,0,0,0,0
خِيانة , treason,0,0,0,0
نَيْل , attainment,0,0,0,0
خالة , maternal aunt,0,0,0,0
كاذِب , false,0,0,0,0
كَذبة , liar,0,0,0,0
اِستِفتاء , questionnaire,0,0,0,0
شورى , consultation,0,0,0,0
مَجلِس الشّورى , Shura Council ,0,0,0,0
حَسّاس , sensitive ,0,0,0,0
حَقيبة , briefcase,0,0,0,0
عُثور , finding,0,0,0,0
اِرتِباط , bond,0,0,0,0
تَوضيح , explanation,0,0,0,0
هَمَّ، يَهُمُّ، الهَمّ , to preoccupy,0,0,0,0
اِستِحقاق ات , worthiness,0,0,0,0
اِستِحقاقات , claims,0,0,0,0
مَجمَع , assembly,0,0,0,0
اِنتِقاد ات , criticism,0,0,0,0
بَيْدَ أنّ , although,0,0,0,0
دَلالة ات , meaning,0,0,0,0
دَلالات , evidence,0,0,0,0
صَحَّ، يَصِحُّ، الصِّحّة , to be correct,0,0,0,0
يورو , euro,0,0,0,0
تَوْعية , informing,0,0,0,0
عَزْم , firm will,0,0,0,0
عاجِز , incapable,0,0,0,0
عُطلة , vacation,0,0,0,0
قاطِح , decisive,0,0,0,0
اِبتِدائيّ , elementary,0,0,0,0
جَدَّدَ , to renew,0,0,0,0
اِستَغَلَّ , to exploit sth,0,0,0,0
بَشَريّة , humankind,0,0,0,0
تَحميل , downloading (files),0,0,0,0
مُسَجَّل , registered,0,0,0,0
هُنَّ , they (fem plural),0,0,0,0
عاقِل، عُقَلاء , sane,0,0,0,0
كُلّ عاقِلٍ , anyone in his right mind ,0,0,0,0
إلقاء , thorwing,0,0,0,0
كَثيف , intense,0,0,0,0
كَراهيّة , hatred,0,0,0,0
مُهاجِر , emigrant,0,0,0,0
مُنتَشِر , scattered,0,0,0,0
تَعَوَّدَ , to become accustomed على to sth,0,0,0,0
مُتَمَثِّل , represented,0,0,0,0
أروَع , more/most magnificent ,0,0,0,0
راية , flag,0,0,0,0
أخطَر , more/most dangerous,0,0,0,0
أكمَل , more/most complete,0,0,0,0
بِأكمَلِهِ , entirely ,0,0,0,0
على أكمَلِ وَجهٍ , perfectly,0,0,0,0
اِشتِراك , subscription,0,0,0,0
تَناقُض ات , contradiction,0,0,0,0
مَندوب , delegate,0,0,0,0
صِياغة , drafting,0,0,0,0
تَطَرُّف , extremism,0,0,0,0
سَكَتَ، يَسكُتُ، السُّكوت , to be quiet,0,0,0,0
اُسكُت , shut up!,0,0,0,0
قَذيفة، قَذائِف , shell,0,0,0,0
بُقعة , spot,0,0,0,0
بِقاع , region,0,0,0,0
إدخال , insertion,0,0,0,0
تَطَوَّرَ , to develop,0,0,0,0
اِعتَذَرَ , to apologize إلى to sb عن for sth,0,0,0,0
نِسيان , forgetfulness,0,0,0,0
خَمْر , liquor,0,0,0,0
أوْقَفَ , to detain sb,0,0,0,0
تَخَلُّف , backwardness,0,0,0,0
مُستَهلِك , consumer,0,0,0,0
كَلَّمَ , to speak with,0,0,0,0
تَوْظيف , hiring,0,0,0,0
إقبال , approach,0,0,0,0
تَهنِئة، تَهانٍ/التَّهاني , greetings,0,0,0,0
مُدافِع , defender,0,0,0,0
تَحذير ات , warning,0,0,0,0
الآخِرة , the afterlife ,0,0,0,0
هُروب , escaping,0,0,0,0
اِستَعَدَّ , to get ready,0,0,0,0
جَواز , permit,0,0,0,0
جَواز السَّفْر , passport ,0,0,0,0
مُعلَن , declared,0,0,0,0
هَدَأَ، يَهدَأُ، الهُدوء , to subside,0,0,0,0
قَطُّ , (not) at all,0,0,0,0
مَطبَخ , kitchen,0,0,0,0
رِزْق , livelihood,0,0,0,0
اِحتَمَلَ , to tolerate,0,0,0,0
يُحتَمَلُ أنْ , it is likely that,0,0,0,0
طارِئ , emergency (situation),0,0,0,0
