Foreign,English,seen,correct,wrong,known
估gū,merchant,0,0,0,0
泛fàn,"to drift, float",0,0,0,0
荒huāng,"wasteland, desert",0,0,0,0
偿cháng,"repay, recompense",0,0,0,0
横héng,across,0,0,0,0
拒jù,"ward off with hand, defend",0,0,0,0
瑞ruì,felicitous omen,0,0,0,0
忆yì,"remember, reflect upon",0,0,0,0
孤gū,"orphan, fatherless",0,0,0,0
鼻bí,nose,0,0,0,0
闹nào,quarrel,0,0,0,0
羊yáng,"sheep, goat",0,0,0,0
呆dāi,dull,0,0,0,0
厉lì,whetstone,0,0,0,0
衡héng,"measure, weigh, judge, consider",0,0,0,0
胞bāo,"womb, placenta, fetal membrane",0,0,0,0
零líng,zero,0,0,0,0
穷qióng,"poor, destitute, impoverished",0,0,0,0
舍shě,"house, dwelling",0,0,0,0
码mǎ,"number, numerals",0,0,0,0
赫hè,"bright, radiant, glowing",0,0,0,0
婆pó,old woman,0,0,0,0
魂hún,"soul, spirit",0,0,0,0
灾zāi,"calamity, disaster, catastrophe",0,0,0,0
洪hóng,"vast, immense",0,0,0,0
腿tuǐ,"legs, thighs",0,0,0,0
胆dǎn,gall bladder,0,0,0,0
津jīn,ferry,0,0,0,0
俗sú,social customs,0,0,0,0
辩biàn,"dispute, argue, debate, discuss",0,0,0,0
胸xiōng,"breast, bosom, chest",0,0,0,0
晓xiǎo,"dawn, daybreak",0,0,0,0
劲jìn,"strong, unyielding, tough, power",0,0,0,0
贫pín,"poor, impoverished, needy",0,0,0,0
仁rén,"humaneness, benevolence, kindness",0,0,0,0
偶ǒu,"accidentally, coincidently",0,0,0,0
辑jí,"gather up, collect",0,0,0,0
邦bāng,"nation, country, state",0,0,0,0
恢huī,restore,0,0,0,0
赖lài,"rely, depend on",0,0,0,0
圈quān,to circle,0,0,0,0
摸mō,gently touch with hand,0,0,0,0
仰yǎng,raise the head to look,0,0,0,0
润rùn,"soft, moist",0,0,0,0
堆duī,"heap, pile, crowd",0,0,0,0
碰pèng,"collide, bump into",0,0,0,0
艇tǐng,"small boat, dugout, punt",0,0,0,0
稍shāo,"little, slightly",0,0,0,0
迟chí,"late, tardy",0,0,0,0
辆liàng,numerary adjunct for vehicles,0,0,0,0
废fèi,"abrogate, terminate, discard",0,0,0,0
净jìng,"clean, pure",0,0,0,0
凶xiōng,culprit,0,0,0,0
署shǔ,public office,0,0,0,0
壁bì,partition wall,0,0,0,0
御yù,"drive, ride",0,0,0,0
奉fèng,offer,0,0,0,0
旋xuán,"revolve, move in orbit",0,0,0,0
冬dōng,"winter, 11th lunar month",0,0,0,0
矿kuàng,mine,0,0,0,0
抬tái,"lift, carry",0,0,0,0
蛋dàn,eggs,0,0,0,0
晨chén,"early morning, daybreak",0,0,0,0
伏fú,"crouch, crawl, lie hidden, conceal",0,0,0,0
吹chuī,blow,0,0,0,0
鸡jī,chicken,0,0,0,0
倍bèi,"times, fold, multiple times",0,0,0,0
糊hú,"paste, stick on with paste",0,0,0,0
秦qín,,0,0,0,0
盾dùn,"shield, shield-shaped object",0,0,0,0
杯bēi,"cup, glass",0,0,0,0
租zū,"rent, lease",0,0,0,0
骑qí,ride horseback,0,0,0,0
乏fá,lack,0,0,0,0
隆lóng,"prosperous, plentiful, abundant",0,0,0,0
诊zhěn,"examine patient, diagnose",0,0,0,0
奴nú,"slave, servant",0,0,0,0
摄shè,"take in, absorb",0,0,0,0
丧sàng,mourning,0,0,0,0
污wū,"filthy, dirty, impure, polluted",0,0,0,0
渡dù,"cross, ferry over",0,0,0,0
旗qí,"banner, flag, streamer",0,0,0,0
甘gān,sweetness,0,0,0,0
耐nài,"endure, bear",0,0,0,0
凭píng,"lean on, depend on, rely on",0,0,0,0
扎zhā,pull up,0,0,0,0
抢qiǎng,"plunder, rob, take by force",0,0,0,0
绪xù,end of thread,0,0,0,0
粗cū,"rough, thick, course",0,0,0,0
肩jiān,shoulders,0,0,0,0
梁liáng,bridge,0,0,0,0
幻huàn,"illusion, fantasy, mirage",0,0,0,0
菲fēi,"fragrant, luxuriant",0,0,0,0
皆jiē,"all, every, everybody",0,0,0,0
碎suì,"break, smash",0,0,0,0
宙zhòu,time as concept,0,0,0,0
叔shū,,0,0,0,0
岩yán,cliff,0,0,0,0
荡dàng,"pond, pool",0,0,0,0
综zōng,arrange threads for weaving,0,0,0,0
爬pá,"crawl, creep",0,0,0,0
荷hé,"lotus, water lily, holland",0,0,0,0
悉xī,"know, learn about, comprehend",0,0,0,0
蒂dì,peduncle or stem of plants,0,0,0,0
返fǎn,"return, revert to, restore",0,0,0,0
井jǐng,"well, mine shaft, pit",0,0,0,0
壮zhuàng,"big, large",0,0,0,0
薄báo,"thin, slight, weak",0,0,0,0
悄qiāo,"silent, quiet, still",0,0,0,0
扫sǎo,"sweep, clear away",0,0,0,0
敏mǐn,"fast, quick, clever, smart",0,0,0,0
碍ài,"obstruct, hinder, block, deter",0,0,0,0
殖zhí,"breed, spawn",0,0,0,0
详xiáng,"detailed, complete, thorough",0,0,0,0
迪dí,"enlighten, advance",0,0,0,0
矛máo,"spear, lance",0,0,0,0
霍huò,"quickly, suddenly",0,0,0,0
允yǔn,"to grant, to allow, to consent",0,0,0,0
幅fú,"piece, strip, breadth of, hem",0,0,0,0
撒sā,"release, cast away, let go",0,0,0,0
剩shèng,"leftovers, residue, remains",0,0,0,0
凯kǎi,triumphant,0,0,0,0
颗kē,"grain, kernel",0,0,0,0
骂mà,"accuse, blame, curse, scold",0,0,0,0
赏shǎng,"reward, grant, bestow",0,0,0,0
液yè,"sap, juice, liquid, fluid",0,0,0,0
番fān,to take turns,0,0,0,0
箱xiāng,"case, box, chest, trunk",0,0,0,0
贴tiē,"paste to, stick on",0,0,0,0
漫màn,overflow of water,0,0,0,0
酸suān,"tart, sour",0,0,0,0
郎láng,"gentleman, young man",0,0,0,0
腰yāo,waist,0,0,0,0
舒shū,"open up, unfold, stretch out",0,0,0,0
眉méi,eyebrows,0,0,0,0
忧yōu,"sad, grieved",0,0,0,0
浮fú,"to float, drift, waft",0,0,0,0
辛xīn,bitter,0,0,0,0
恋liàn,love,0,0,0,0
餐cān,"eat, dine",0,0,0,0
吓xià,"scare, frighten",0,0,0,0
挺tǐng,"to stand upright, straighten",0,0,0,0
励lì,strive,0,0,0,0
辞cí,"words, speech, expression, phrase",0,0,0,0
艘sōu,"counter for ships, vessels",0,0,0,0
键jiàn,"door bolt, lock bolt",0,0,0,0
伍wǔ,"five, company of five",0,0,0,0
峰fēng,"peak, summit",0,0,0,0
尺chǐ,,0,0,0,0
昨zuó,yesterday,0,0,0,0
黎lí,surname,0,0,0,0
辈bèi,"generation, lifetime",0,0,0,0
贯guàn,a string of 1000 coins,0,0,0,0
侦zhēn,"spy, reconnoiter",0,0,0,0
滑huá,"slip, slide",0,0,0,0
券quàn,"certificate, ticket",0,0,0,0
崇chóng,"esteem, honor, revere, venerate",0,0,0,0
扰rǎo,"disturb, annoy, agitate",0,0,0,0
宪xiàn,"constitution, statute, law",0,0,0,0
绕rào,entwine,0,0,0,0
趋qū,"hasten, hurry",0,0,0,0
慈cí,"kind, charitable, benevolent",0,0,0,0
乔qiáo,"tall, lofty",0,0,0,0
阅yuè,"examine, inspect, review, read",0,0,0,0
汗hàn,"perspiration, sweat",0,0,0,0
枝zhī,"branches, limbs",0,0,0,0
拖tuō,"drag, tow, haul",0,0,0,0
墨mò,ink,0,0,0,0
胁xié,"ribs, armpits",0,0,0,0
插chā,"insert, stick into",0,0,0,0
箭jiàn,arrow,0,0,0,0
腊là,year end sacrifice,0,0,0,0
粉fěn,"powder, face powder",0,0,0,0
泥ní,"mud, mire",0,0,0,0
氏shì,"clan, family",0,0,0,0
彭péng,name of ancient country,0,0,0,0
拔bá,"uproot, pull out",0,0,0,0
骗piàn,"swindle, cheat out of, defraud",0,0,0,0
凤fèng,male phoenix,0,0,0,0
慧huì,"bright, intelligent",0,0,0,0
媒méi,"go-between, matchmaker",0,0,0,0
佩pèi,"belt ornament, pendant",0,0,0,0
愤fèn,"resent, hate",0,0,0,0
扑pū,"pound, beat, strike",0,0,0,0
龄líng,age,0,0,0,0
驱qū,spur a horse on,0,0,0,0
惜xī,"pity, regret, rue, begrudge",0,0,0,0
豪háo,"brave, heroic, chivalrous",0,0,0,0
掩yǎn,to cover (with the hand),0,0,0,0
兼jiān,"unite, combine",0,0,0,0
跃yuè,"skip, jump, frolic",0,0,0,0
尸shī,corpse,0,0,0,0
肃sù,pay respects,0,0,0,0
帕pà,"turban, kerchief, veil",0,0,0,0
驶shǐ,"sail, drive, pilot",0,0,0,0
堡bǎo,"fort, fortress",0,0,0,0
届jiè,"numerary adjunct for time, term",0,0,0,0
欣xīn,"happy, joyous, delighted",0,0,0,0
惠huì,"favor, benefit, confer kindness",0,0,0,0
册cè,"book, volume, register, list",0,0,0,0
储chǔ,"save money, store, reserve",0,0,0,0
飘piāo,"whirlwind, cyclone",0,0,0,0
桑sāng,mulberry tree,0,0,0,0
闲xián,"fence, guard",0,0,0,0
惨cǎn,"sad, pitiful, wretched",0,0,0,0
洁jié,"clean, purify, pure",0,0,0,0
踪zōng,"footprints, traces, tracks",0,0,0,0
勃bó,"suddenly, sudden, quick",0,0,0,0
宾bīn,"guest, visitor",0,0,0,0
频pín,"frequently, again and again",0,0,0,0
仇chóu,"enemy, hate, hatred, enmity",0,0,0,0
磨mó,grind,0,0,0,0
递dì,"hand over, deliver",0,0,0,0
邪xié,"wrong, evil, depraved, vicious, perverse, heterodox",0,0,0,0
撞zhuàng,"knock against, bump into, collide",0,0,0,0
拟nǐ,draft,0,0,0,0
滚gǔn,turn,0,0,0,0
奏zòu,memorialize emperor,0,0,0,0
巡xún,"patrol, go on circuit, cruise",0,0,0,0
颜yán,"face, facial appearance",0,0,0,0
剂jì,medicinal preparation,0,0,0,0
绩jī,spin,0,0,0,0
贡gòng,offer tribute,0,0,0,0
疯fēng,"crazy, insane, mentally ill",0,0,0,0
坡pō,"slope, bank, hillside",0,0,0,0
瞧qiáo,"glance at, look at, see",0,0,0,0
截jié,"cut off, stop, obstruct, intersect",0,0,0,0
燃rán,burn,0,0,0,0
焦jiāo,"burned, scorched",0,0,0,0
殿diàn,hall,0,0,0,0
伪wěi,"false, counterfeit, bogus",0,0,0,0
柳liǔ,willow tree,0,0,0,0
锁suǒ,"lock, padlock",0,0,0,0
逼bī,"compel, pressure, force",0,0,0,0
颇pō,lean one side,0,0,0,0
昏hūn,"dusk, nightfall, twilight, dark",0,0,0,0
劝quàn,"recommend, advise, urge",0,0,0,0
呈chéng,"submit, show",0,0,0,0
搜sōu,"search, seek",0,0,0,0
勤qín,"industrious, diligent, attentive",0,0,0,0
戒jiè,"warn, caution, admonish",0,0,0,0
驾jià,"to drive, sail, fly",0,0,0,0
漂piào,"float, drift",0,0,0,0
饮yǐn,drink,0,0,0,0
曹cáo,ministry officials,0,0,0,0
朵duǒ,cluster of flowers,0,0,0,0
仔zǐ,"small thing, child",0,0,0,0
柔róu,soft,0,0,0,0
俩liǎ,"two, pair",0,0,0,0
孟mèng,first in series,0,0,0,0
腐fǔ,"rot, decay, spoil",0,0,0,0
幼yòu,"infant, young child",0,0,0,0
践jiàn,"trample, tread upon, walk on",0,0,0,0
籍jí,"record, register, list",0,0,0,0
牧mù,"tend cattle, shepherd",0,0,0,0
凉liáng,"cool, cold",0,0,0,0
牲shēng,sacrificial animal,0,0,0,0
佳jiā,"good, auspicious",0,0,0,0
娜nà,"elegant, graceful, delicate",0,0,0,0
浓nóng,"thick, strong, concentrated",0,0,0,0
芳fāng,fragrant,0,0,0,0
稿gǎo,"draft, manuscript, rough copy",0,0,0,0
竹zhú,bamboo,0,0,0,0
腹fù,"stomach, belly, abdomen",0,0,0,0
跌diē,"stumble, slip, fall down",0,0,0,0
逻luó,patrol,0,0,0,0
垂chuí,let down,0,0,0,0
遵zūn,"obey, comply with, follow",0,0,0,0
脉mài,"blood vessels, veins, arteries",0,0,0,0
貌mào,"countenance, appearance",0,0,0,0
柏bǎi,"cypress, cedar",0,0,0,0
狱yù,"prison, jail",0,0,0,0
猜cāi,"guess, conjecture, suppose",0,0,0,0
怜lián,"pity, sympathize",0,0,0,0
惑huò,"confuse, mislead, baffle",0,0,0,0
陶táo,"pottery, ceramics",0,0,0,0
兽shòu,"beast, animal",0,0,0,0
帐zhàng,tent,0,0,0,0
饰shì,"decorate, ornament, adorn",0,0,0,0
贷dài,lend,0,0,0,0
昌chāng,light of sun,0,0,0,0
叙xù,"express, state, relate, narrate",0,0,0,0
躺tǎng,"lie down, recline",0,0,0,0
钢gāng,steel,0,0,0,0
沟gōu,"ditch, drain, narrow waterway",0,0,0,0
寄jì,"send, transmit, mail",0,0,0,0
扶fú,"support, help",0,0,0,0
铺pù,"shop, store",0,0,0,0
邓dèng,surname,0,0,0,0
寿shòu,"old age, long life",0,0,0,0
惧jù,"fear, be afraid of, dread",0,0,0,0
询xún,"inquire into, ask about",0,0,0,0
汤tāng,hot water,0,0,0,0
盗dào,"rob, steal",0,0,0,0
肥féi,"fat, plump, obese",0,0,0,0
尝cháng,taste,0,0,0,0
匆cōng,"hastily, in haste, hurriedly",0,0,0,0
辉huī,"brightness, luster, brilliance",0,0,0,0
奈nài,"but, how",0,0,0,0
扣kòu,"knock, strike, rap, tap",0,0,0,0
廷tíng,court,0,0,0,0
澳ào,"inlet, bay",0,0,0,0
嘛ma,final exclamatory particle,0,0,0,0
董dǒng,"direct, supervise",0,0,0,0
迁qiān,"move, shift, change",0,0,0,0
凝níng,coagulate,0,0,0,0
慰wèi,"comfort, console, calm",0,0,0,0
厌yàn,"dislike, detest, reject",0,0,0,0
脏zàng,"internal organs, viscera",0,0,0,0
腾téng,fly,0,0,0,0
幽yōu,"quiet, secluded, tranquil",0,0,0,0
怨yuàn,"hatred, enmity, resentment",0,0,0,0
鞋xié,"shoes, footwear in general",0,0,0,0
丢diū,discard,0,0,0,0
埋mái,"bury, secrete, conceal",0,0,0,0
泉quán,"spring, fountain",0,0,0,0
涌yǒng,"surge up, bubble up, gush forth",0,0,0,0
辖xiá,linchpin of wheel,0,0,0,0
躲duǒ,"hide, secrete",0,0,0,0
晋jìn,"advance, increase",0,0,0,0
紫zǐ,"purple, violet",0,0,0,0
艰jiān,"difficult, hard",0,0,0,0
魏wèi,kingdom of Wei,0,0,0,0
吾wú,"i, my, our",0,0,0,0
慌huāng,"nervous, panicky, frantic",0,0,0,0
祝zhù,pray for happiness or blessings,0,0,0,0
邮yóu,"postal, mail",0,0,0,0
吐tǔ,"vomit, spew out, cough up",0,0,0,0
狠hěn,"vicious, cruel",0,0,0,0
鉴jiàn,"mirror, looking glass",0,0,0,0
曰yuē,say,0,0,0,0
械xiè,weapons,0,0,0,0
咬yǎo,"bite, gnaw",0,0,0,0
邻lín,neighbor,0,0,0,0
赤chì,,0,0,0,0
挤jǐ,"crowd, squeeze, push against",0,0,0,0
弯wān,"bend, curve",0,0,0,0
椅yǐ,"chair, seat",0,0,0,0
陪péi,"accompany, be with, keep company",0,0,0,0
割gē,"cut, divide, partition",0,0,0,0
揭jiē,"raise, lift up",0,0,0,0
韦wéi,tanned leather,0,0,0,0
悟wù,"to apprehend, realize, become aware",0,0,0,0
聪cōng,"intelligent, clever, bright",0,0,0,0
雾wù,"fog, mist, vapor, fine spray",0,0,0,0
锋fēng,"point of spear, sharp point",0,0,0,0
梯tī,"ladder, steps, stairs",0,0,0,0
猫māo,cat,0,0,0,0
祥xiáng,"good luck, good omen",0,0,0,0
阔kuò,"broad, ample, wide",0,0,0,0
誉yù,"fame, reputation",0,0,0,0
筹chóu,"chip, tally, token",0,0,0,0
丛cóng,"bush, shrub",0,0,0,0
牵qiān,"drag, pull, lead by hand",0,0,0,0
鸣míng,cry of bird or animal,0,0,0,0
沈chén,"sink, submerge",0,0,0,0
阁gé,"chamber, pavilion",0,0,0,0
穆mù,"majestic, solemn, reverent",0,0,0,0
屈qū,"bend, flex",0,0,0,0
旨zhǐ,"purpose, aim",0,0,0,0
袖xiù,sleeve,0,0,0,0
猎liè,hunt,0,0,0,0
臂bì,arm,0,0,0,0
蛇shé,snake,0,0,0,0
贺hè,congratulate,0,0,0,0
柱zhù,"pillar, post",0,0,0,0
抛pāo,throw (away),0,0,0,0
鼠shǔ,"rat, mouse",0,0,0,0
瑟sè,large stringed musical instrument,0,0,0,0
戈gē,"halberd, spear, lance",0,0,0,0
牢láo,prison,0,0,0,0
逊xùn,"humble, modest",0,0,0,0
迈mài,take a big stride,0,0,0,0
欺qī,"cheat, double-cross, deceive",0,0,0,0
吨dūn,metric ton,0,0,0,0
琴qín,Chinese lute or guitar,0,0,0,0
衰shuāi,"decline, falter, decrease",0,0,0,0
瓶píng,"jug, pitcher, vase, jar, bottle",0,0,0,0
恼nǎo,"angered, filled with hate",0,0,0,0
燕yàn,swallow (bird),0,0,0,0
仲zhòng,middle brother,0,0,0,0
诱yòu,"persuade, entice, induce",0,0,0,0
狼láng,wolf,0,0,0,0
池chí,"pool, pond",0,0,0,0
疼téng,"aches, pains",0,0,0,0
卢lú,"cottage, hut",0,0,0,0
仗zhàng,rely upon,0,0,0,0
冠guān,"cap, crown, headgear",0,0,0,0
粒lì,grain,0,0,0,0
遥yáo,"far away, distant, remote",0,0,0,0
吕lǚ,surname,0,0,0,0
玄xuán,"deep, profound, abstruse",0,0,0,0
尘chén,"dust, dirt, ashes, cinders",0,0,0,0
冯féng,surname,0,0,0,0
抚fǔ,"pat, console, comfort",0,0,0,0
浅qiǎn,"shallow, not deep",0,0,0,0
敦dūn,esteem,0,0,0,0
纠jiū,"investigate, inspect",0,0,0,0
钻zuān,"drill, bore",0,0,0,0
晶jīng,crystal,0,0,0,0
岂qǐ,how? what?,0,0,0,0
峡xiá,"gorge, strait, ravine",0,0,0,0
苍cāng,blue,0,0,0,0
喷pēn,"spurt, blow out, puff out",0,0,0,0
耗hào,"consume, use up",0,0,0,0
凌líng,pure,0,0,0,0
敲qiāo,"strike, beat, pound, hammer",0,0,0,0
菌jūn,mushroom,0,0,0,0
赔péi,"indemnify, suffer loss",0,0,0,0
涂tú,surname,0,0,0,0
粹cuì,pure,0,0,0,0
扁biǎn,flat,0,0,0,0
亏kuī,"lose, fail",0,0,0,0
寂jì,"still, silent, quiet, desolate",0,0,0,0
煤méi,"coal, coke, charcoal, carbon",0,0,0,0
熊xióng,a bear,0,0,0,0
恭gōng,"respectful, polite, reverent",0,0,0,0
湿shī,"wet, moist, humid, damp",0,0,0,0
循xún,"obey, comply with, follow",0,0,0,0
暖nuǎn,"warm, genial",0,0,0,0
糖táng,sugar,0,0,0,0
赋fù,tax,0,0,0,0
抑yì,"press down, repress",0,0,0,0
秩zhì,order,0,0,0,0
帽mào,"hat, cap",0,0,0,0
哀āi,"sad, mournful, pitiful",0,0,0,0
宿sù,"stop, rest, lodge, stay overnight",0,0,0,0
踏tà,"step on, trample, tread on, walk",0,0,0,0
烂làn,"rotten, spoiled, decayed",0,0,0,0
袁yuán,robe,0,0,0,0
侯hóu,"marquis, lord",0,0,0,0
抖dǒu,"tremble, shake, rouse",0,0,0,0
夹jiā,be wedged or inserted between,0,0,0,0
昆kūn,elder brother,0,0,0,0
肝gān,liver,0,0,0,0
擦cā,"wipe, scrub, rub, scour",0,0,0,0
猪zhū,"pig, hog, wild boar",0,0,0,0
炼liàn,"smelt, refine",0,0,0,0
恒héng,"constant, regular, persistent",0,0,0,0
慎shèn,"act with care, be cautious",0,0,0,0
搬bān,"transfer, move, remove, shift",0,0,0,0
纽niǔ,knot,0,0,0,0
纹wén,"line, streak, stripe",0,0,0,0
玻bō,glass,0,0,0,0
渔yú,to fish,0,0,0,0
磁cí,magnetic,0,0,0,0
铜tóng,"copper, brass, bronze",0,0,0,0
齿chǐ,teeth,0,0,0,0
跨kuà,"straddle, bestride, ride",0,0,0,0
押yā,"mortgage, pledge",0,0,0,0
怖bù,"terror, fear",0,0,0,0
漠mò,desert,0,0,0,0
疲pí,"feel tired, be exhausted",0,0,0,0
叛pàn,rebel,0,0,0,0
遣qiǎn,"send, dispatch",0,0,0,0
兹zī,"now, here",0,0,0,0
祭jì,"sacrifice to, worship",0,0,0,0
醉zuì,"intoxicated, drunk",0,0,0,0
拳quán,fist,0,0,0,0
弥mí,"extensive, full",0,0,0,0
斜xié,"slanting, sloping, inclined",0,0,0,0
档dàng,shelf,0,0,0,0
稀xī,"rare, unusual, scarce",0,0,0,0
捷jié,"win, victory, triumph",0,0,0,0
肤fū,skin,0,0,0,0
疫yì,"epidemic, plague, pestilence",0,0,0,0
肿zhǒng,swell,0,0,0,0
豆dòu,"beans, peas",0,0,0,0
削xuē,"scrape off, pare, trim",0,0,0,0
岗gǎng,post,0,0,0,0
晃huǎng,"bright, dazzling",0,0,0,0
吞tūn,swallow,0,0,0,0
宏hóng,"wide, spacious, great, vast",0,0,0,0
癌ái,cancer,0,0,0,0
肚dù,belly,0,0,0,0
隶lì,subservient,0,0,0,0
履lǚ,"footwear, shoes",0,0,0,0
涨zhǎng,rise in price,0,0,0,0
耀yào,"shine, sparkle, dazzle",0,0,0,0
扭niǔ,"turn, twist, wrench",0,0,0,0
坛tán,altar,0,0,0,0
拨bō,move,0,0,0,0
沃wò,"water, irrigate",0,0,0,0
绘huì,"draw, sketch, paint",0,0,0,0
伐fá,"cut down, subjugate, attack",0,0,0,0
堪kān,"adequately capable of, worthy of",0,0,0,0
仆pū,fall forward,0,0,0,0
郭guō,outer part (of a city),0,0,0,0
牺xī,"sacrifice, give up",0,0,0,0
歼jiān,"annihilate, wipe out, kill off",0,0,0,0
墓mù,"grave, tomb",0,0,0,0
雇gù,"employ, to hire",0,0,0,0
廉lián,"upright, honorable, honest",0,0,0,0
契qì,"deed, contract, bond",0,0,0,0
拼pīn,"join together, link, incorporate",0,0,0,0
惩chéng,"punish, reprimand",0,0,0,0
捉zhuō,"grasp, clutch",0,0,0,0
覆fù,cover,0,0,0,0
刷shuā,brush,0,0,0,0
劫jié,"take by force, coerce",0,0,0,0
嫌xián,"hate, detest",0,0,0,0
瓜guā,"melon, gourd, cucumber",0,0,0,0
歇xiē,"rest, stop, lodge",0,0,0,0
雕diāo,"engrave, inlay, carve",0,0,0,0
闷mèn,"gloomy, depressed, melancholy",0,0,0,0
乳rǔ,"breast, nipples",0,0,0,0
串chuàn,string,0,0,0,0
娃wá,baby,0,0,0,0
缴jiǎo,"deliver, submit",0,0,0,0
唤huàn,call,0,0,0,0
赢yíng,win,0,0,0,0
莲lián,"lotus, water lily",0,0,0,0
霸bà,rule by might rather than right,0,0,0,0
桃táo,peach,0,0,0,0
妥tuǒ,"satisfactory, appropriate",0,0,0,0
瘦shòu,"thin, emaciated, lean",0,0,0,0
搭dā,"join together, attach to",0,0,0,0
赴fù,go to,0,0,0,0
岳yuè,mountain peak,0,0,0,0
嘉jiā,excellent,0,0,0,0
舱cāng,hold of ship,0,0,0,0
俊jùn,"talented, capable",0,0,0,0
址zhǐ,"site, location, land for house",0,0,0,0
庞páng,"disorderly, messy",0,0,0,0
耕gēng,"plow, cultivate",0,0,0,0
锐ruì,"sharp, keen, acute, pointed",0,0,0,0
缝fèng,"sew, mend",0,0,0,0
悔huǐ,"repent, show remorse, regret",0,0,0,0
邀yāo,"invite, welcome",0,0,0,0
玲líng,tinkling of jade,0,0,0,0
惟wéi,"but, however, nevertheless",0,0,0,0
斥chì,"to scold, upbraid, accuse, reproach",0,0,0,0
宅zhái,"residence, dwelling, home",0,0,0,0
添tiān,"append, add to",0,0,0,0
挖wā,"dig, dig out, gouge out, scoop",0,0,0,0
呵ā,scold,0,0,0,0
讼sòng,accuse,0,0,0,0
氧yǎng,oxygen,0,0,0,0
浩hào,"great, numerous, vast, abundant",0,0,0,0
羽yǔ,"feather, plume",0,0,0,0
斤jīn,a catty (approximately 500 g),0,0,0,0
酷kù,"strong, stimulating",0,0,0,0
掠lüè,"rob, ransack, plunder",0,0,0,0
妖yāo,"strange, weird, supernatural",0,0,0,0
祸huò,"misfortune, calamity, disaster",0,0,0,0
侍shì,"serve, attend upon",0,0,0,0
乙yǐ,second,0,0,0,0
妨fáng,"interfere with, impede, obstruct",0,0,0,0
贪tān,"be greedy, covet",0,0,0,0
挣zhēng,"strive, endeavor, struggle",0,0,0,0
汪wāng,"vast, extensive, deep",0,0,0,0
尿niào,urine,0,0,0,0
莉lì,white jasmine,0,0,0,0
悬xuán,"hang, suspend, hoist",0,0,0,0
唇chún,lips,0,0,0,0
翰hàn,"writing brush, pen, pencil",0,0,0,0
仓cāng,granary,0,0,0,0
轨guǐ,"track, rut, path",0,0,0,0
枚méi,"stalk of shrub, trunk of tree",0,0,0,0
盐yán,salt,0,0,0,0
览lǎn,"look at, inspect",0,0,0,0
傅fù,"tutor, teacher",0,0,0,0
帅shuài,"commander, commander-in-chief",0,0,0,0
庙miào,"temple, shrine",0,0,0,0
芬fēn,"fragrance, aroma",0,0,0,0
屏píng,"folding screen, shield",0,0,0,0
寺sì,"court, office",0,0,0,0
胖pàng,"fat, obese",0,0,0,0
璃lí,glass,0,0,0,0
愚yú,"stupid, doltish, foolish",0,0,0,0
滴dī,drip,0,0,0,0
疏shū,neglect,0,0,0,0
萧xiāo,common artemisia,0,0,0,0
姿zī,,0,0,0,0
颤chàn,"shiver, tremble",0,0,0,0
丑chǒu,"clown, comedian",0,0,0,0
劣liè,"bad, inferior",0,0,0,0
柯kē,axe-handle,0,0,0,0
寸cùn,inch,0,0,0,0
扔rēng,"throw, hurl",0,0,0,0
盯dīng,"rivet gaze upon, keep eyes on",0,0,0,0
辱rǔ,"humiliate, insult, abuse",0,0,0,0
匹pǐ,bolt of cloth,0,0,0,0
俱jù,"all, together",0,0,0,0
辨biàn,"distinguish, discriminate",0,0,0,0
饿è,hungry,0,0,0,0
蜂fēng,"bee, wasp, hornet",0,0,0,0
哦ó,oh? really? is that so?,0,0,0,0
腔qiāng,chest cavity,0,0,0,0
郁yù,"sweet smelling, rich in aroma",0,0,0,0
溃kuì,flooding river,0,0,0,0
谨jǐn,"prudent, cautious",0,0,0,0
糟zāo,"sediment, dregs",0,0,0,0
葛gé,edible bean,0,0,0,0
苗miáo,sprouts,0,0,0,0
肠cháng,intestines,0,0,0,0
忌jì,"jealous, envious",0,0,0,0
溜liū,"slide, glide, slip",0,0,0,0
鸿hóng,species of wild swan,0,0,0,0
爵jué,feudal title or rank,0,0,0,0
鹏péng,fabulous bird of enormous size,0,0,0,0
鹰yīng,falcon,0,0,0,0
笼lóng,cage,0,0,0,0
丘qiū,hill,0,0,0,0
桂guì,cassia or cinnamon,0,0,0,0
滋zī,"grow, multiply, increase",0,0,0,0
聊liáo,"somewhat, slightly, at least",0,0,0,0
挡dǎng,"obstruct, impede",0,0,0,0
纲gāng,"heavy rope, hawser",0,0,0,0
肌jī,muscle tissue,0,0,0,0
茨cí,thatching,0,0,0,0
壳ké,"casing, shell, husk",0,0,0,0
痕hén,scar,0,0,0,0
碗wǎn,"bowl, small dish",0,0,0,0
穴xué,"cave, den, hole",0,0,0,0
膀bǎng,upper arm,0,0,0,0
卓zhuō,"profound, brilliant, lofty",0,0,0,0
贤xián,"virtuous, worthy, good",0,0,0,0
卧wò,lie down,0,0,0,0
膜mó,membrane,0,0,0,0
毅yì,"resolute, decisive, firm, persist",0,0,0,0
锦jǐn,"brocade, tapestry",0,0,0,0
欠qiàn,"owe, lack, be deficient",0,0,0,0
哩lī,mile,0,0,0,0
函hán,correspondence,0,0,0,0
茫máng,"vast, boundless, widespread",0,0,0,0
昂áng,"rise, raise",0,0,0,0
薛xuē,kind of marsh grass,0,0,0,0
皱zhòu,"wrinkles, creases, folds",0,0,0,0
夸kuā,"extravagant, luxurious",0,0,0,0
